weight_field,baseline_value,multiplier,override_value,instance,rep,fitness,runtime_sec
time_slack_weight,0.05,1.5000,0.075,C102_50.txt,2,3015.3524,7.8196
time_slack_weight,0.05,1.5000,0.075,C102_50.txt,3,3058.2228,16.6396
time_slack_weight,0.05,1.5000,0.075,C102_50.txt,4,3016.9084,6.2231
time_slack_weight,0.05,1.5000,0.075,C102_50.txt,5,3016.9084,8.7030
time_slack_weight,0.05,1.5000,0.075,C201_100.txt,1,6533.7972,5.6785
time_slack_weight,0.05,1.5000,0.075,C201_100.txt,2,6499.0415,4.7647
time_slack_weight,0.05,1.5000,0.075,C201_100.txt,3,6415.8251,9.2253
time_slack_weight,0.05,1.5000,0.075,C201_100.txt,4,6388.3843,4.2896
time_slack_weight,0.05,1.5000,0.075,C201_100.txt,5,6995.7096,6.4888
time_slack_weight,0.05,1.5000,0.075,R102_25.txt,1,4318.4516,2.8356
time_slack_weight,0.05,1.5000,0.075,R102_25.txt,2,4331.6600,3.2886
time_slack_weight,0.05,1.5000,0.075,R102_25.txt,3,4303.0496,2.0521
time_slack_weight,0.05,1.5000,0.075,R102_25.txt,4,4272.8284,2.2309
time_slack_weight,0.05,1.5000,0.075,R102_25.txt,5,4300.8346,1.4135
time_slack_weight,0.05,1.5000,0.075,R201_50.txt,1,4048.1126,9.0436
time_slack_weight,0.05,1.5000,0.075,R201_50.txt,2,4090.4469,6.8237
time_slack_weight,0.05,1.5000,0.075,R201_50.txt,3,4049.7081,6.4989
time_slack_weight,0.05,1.5000,0.075,R201_50.txt,4,4110.9207,8.1422
time_slack_weight,0.05,1.5000,0.075,R201_50.txt,5,4091.8144,5.9034
time_slack_weight,0.05,1.5000,0.075,R202_100.txt,1,6074.8264,10.3434
time_slack_weight,0.05,1.5000,0.075,R202_100.txt,2,6048.0411,18.1262
time_slack_weight,0.05,1.5000,0.075,R202_100.txt,3,6003.0347,12.3958
time_slack_weight,0.05,1.5000,0.075,R202_100.txt,4,6253.8265,3.6012
time_slack_weight,0.05,1.5000,0.075,R202_100.txt,5,6065.1027,11.1211
route_duration_weight,0.03,0.5000,0.015,C102_50.txt,1,3016.9084,8.7850
route_duration_weight,0.03,0.5000,0.015,C102_50.txt,2,3015.3524,3.9543
route_duration_weight,0.03,0.5000,0.015,C102_50.txt,3,3128.6006,8.3550
route_duration_weight,0.03,0.5000,0.015,C102_50.txt,4,3016.9084,6.5467
route_duration_weight,0.03,0.5000,0.015,C102_50.txt,5,3016.9084,9.4622
route_duration_weight,0.03,0.5000,0.015,C201_100.txt,1,6534.7473,3.6560
route_duration_weight,0.03,0.5000,0.015,C201_100.txt,2,6482.8485,16.3287
route_duration_weight,0.03,0.5000,0.015,C201_100.txt,3,6976.6564,5.5733
route_duration_weight,0.03,0.5000,0.015,C201_100.txt,4,6436.8198,7.6938
route_duration_weight,0.03,0.5000,0.015,C201_100.txt,5,7016.4056,9.2177
route_duration_weight,0.03,0.5000,0.015,R102_25.txt,1,4318.4516,3.0989
route_duration_weight,0.03,0.5000,0.015,R102_25.txt,2,4331.6600,3.2744
route_duration_weight,0.03,0.5000,0.015,R102_25.txt,3,4303.0496,2.0294
route_duration_weight,0.03,0.5000,0.015,R102_25.txt,4,4267.0850,2.1067
route_duration_weight,0.03,0.5000,0.015,R102_25.txt,5,4300.8346,1.5729
route_duration_weight,0.03,0.5000,0.015,R201_50.txt,1,4072.7532,2.1941
route_duration_weight,0.03,0.5000,0.015,R201_50.txt,2,4157.0014,5.6928
route_duration_weight,0.03,0.5000,0.015,R201_50.txt,3,4037.8533,29.2038
route_duration_weight,0.03,0.5000,0.015,R201_50.txt,4,4110.9207,8.6806
route_duration_weight,0.03,0.5000,0.015,R201_50.txt,5,4091.8144,6.0664
route_duration_weight,0.03,0.5000,0.015,R202_100.txt,1,5506.8547,23.2440
route_duration_weight,0.03,0.5000,0.015,R202_100.txt,2,6078.7181,19.6951
route_duration_weight,0.03,0.5000,0.015,R202_100.txt,3,5514.7678,19.8279
route_duration_weight,0.03,0.5000,0.015,R202_100.txt,4,5522.5779,17.1310
route_duration_weight,0.03,0.5000,0.015,R202_100.txt,5,5575.2321,12.7464
route_duration_weight,0.03,0.7000,0.021,C102_50.txt,1,3016.9084,8.7089
route_duration_weight,0.03,0.7000,0.021,C102_50.txt,2,3015.3524,4.1127
route_duration_weight,0.03,0.7000,0.021,C102_50.txt,3,3058.2228,16.6522
route_duration_weight,0.03,0.7000,0.021,C102_50.txt,4,3016.9084,6.4053
route_duration_weight,0.03,0.7000,0.021,C102_50.txt,5,3064.0563,105.3393
route_duration_weight,0.03,0.7000,0.021,C201_100.txt,1,6429.1210,4.4899
route_duration_weight,0.03,0.7000,0.021,C201_100.txt,2,7007.8647,4.9325
route_duration_weight,0.03,0.7000,0.021,C201_100.txt,3,6964.6090,10.0346
route_duration_weight,0.03,0.7000,0.021,C201_100.txt,4,6422.1431,4.4178
route_duration_weight,0.03,0.7000,0.021,C201_100.txt,5,7009.1881,20.5027
route_duration_weight,0.03,0.7000,0.021,R102_25.txt,1,4318.4516,2.8859
route_duration_weight,0.03,0.7000,0.021,R102_25.txt,2,4331.6600,3.2988
route_duration_weight,0.03,0.7000,0.021,R102_25.txt,3,4303.0496,1.4162
route_duration_weight,0.03,0.7000,0.021,R102_25.txt,4,4267.0850,2.1607
route_duration_weight,0.03,0.7000,0.021,R102_25.txt,5,4300.8346,1.5522
route_duration_weight,0.03,0.7000,0.021,R201_50.txt,1,4072.7532,2.1754
route_duration_weight,0.03,0.7000,0.021,R201_50.txt,2,4157.0014,5.5641
route_duration_weight,0.03,0.7000,0.021,R201_50.txt,3,4049.7081,6.8249
route_duration_weight,0.03,0.7000,0.021,R201_50.txt,4,4110.9207,7.0847
route_duration_weight,0.03,0.7000,0.021,R201_50.txt,5,4091.8144,5.9088
route_duration_weight,0.03,0.7000,0.021,R202_100.txt,1,6100.5145,15.7860
route_duration_weight,0.03,0.7000,0.021,R202_100.txt,2,6048.0411,18.2510
route_duration_weight,0.03,0.7000,0.021,R202_100.txt,3,6054.1929,5.6657
route_duration_weight,0.03,0.7000,0.021,R202_100.txt,4,5967.2990,17.7002
route_duration_weight,0.03,0.7000,0.021,R202_100.txt,5,6080.9548,3.3858
route_duration_weight,0.03,0.8500,0.0255,C102_50.txt,1,3016.9084,8.0325
route_duration_weight,0.03,0.8500,0.0255,C102_50.txt,2,3015.3524,3.9472
route_duration_weight,0.03,0.8500,0.0255,C102_50.txt,3,3058.2228,15.2577
route_duration_weight,0.03,0.8500,0.0255,C102_50.txt,4,3016.9084,5.9827
route_duration_weight,0.03,0.8500,0.0255,C102_50.txt,5,3113.4978,5.0374
route_duration_weight,0.03,0.8500,0.0255,C201_100.txt,1,6429.1210,4.2586
route_duration_weight,0.03,0.8500,0.0255,C201_100.txt,2,6990.5218,6.2045
route_duration_weight,0.03,0.8500,0.0255,C201_100.txt,3,6982.3830,5.7105
route_duration_weight,0.03,0.8500,0.0255,C201_100.txt,4,6388.3843,3.6799
route_duration_weight,0.03,0.8500,0.0255,C201_100.txt,5,6995.7096,5.1186
route_duration_weight,0.03,0.8500,0.0255,R102_25.txt,1,4318.4516,2.6179
route_duration_weight,0.03,0.8500,0.0255,R102_25.txt,2,4331.6600,2.8345
route_duration_weight,0.03,0.8500,0.0255,R102_25.txt,3,4303.0496,1.7405
route_duration_weight,0.03,0.8500,0.0255,R102_25.txt,4,4267.0850,1.8339
route_duration_weight,0.03,0.8500,0.0255,R102_25.txt,5,4300.8346,1.3612
route_duration_weight,0.03,0.8500,0.0255,R201_50.txt,1,4114.8365,89.3557
route_duration_weight,0.03,0.8500,0.0255,R201_50.txt,2,4090.4469,5.7911
route_duration_weight,0.03,0.8500,0.0255,R201_50.txt,3,4049.7081,5.7987
route_duration_weight,0.03,0.8500,0.0255,R201_50.txt,4,4110.9207,7.1282
route_duration_weight,0.03,0.8500,0.0255,R201_50.txt,5,4091.8144,4.1766
route_duration_weight,0.03,0.8500,0.0255,R202_100.txt,1,6057.1000,11.4959
route_duration_weight,0.03,0.8500,0.0255,R202_100.txt,2,6048.0411,17.3533
route_duration_weight,0.03,0.8500,0.0255,R202_100.txt,3,6054.1929,5.3295
route_duration_weight,0.03,0.8500,0.0255,R202_100.txt,4,6089.9869,4.3757
route_duration_weight,0.03,0.8500,0.0255,R202_100.txt,5,5561.6513,9.1561
route_duration_weight,0.03,1.0000,0.03,C102_50.txt,1,3053.8802,11.1458
route_duration_weight,0.03,1.0000,0.03,C102_50.txt,2,3015.3524,4.8563
route_duration_weight,0.03,1.0000,0.03,C102_50.txt,3,3058.2228,16.7342
route_duration_weight,0.03,1.0000,0.03,C102_50.txt,4,3016.9084,7.9276
route_duration_weight,0.03,1.0000,0.03,C102_50.txt,5,3058.2228,15.0350
route_duration_weight,0.03,1.0000,0.03,C201_100.txt,1,6533.7972,6.4151
route_duration_weight,0.03,1.0000,0.03,C201_100.txt,2,6984.6355,18.6929
route_duration_weight,0.03,1.0000,0.03,C201_100.txt,3,6415.8251,9.7856
route_duration_weight,0.03,1.0000,0.03,C201_100.txt,4,6388.3843,5.0273
route_duration_weight,0.03,1.0000,0.03,C201_100.txt,5,6995.7096,6.0037
route_duration_weight,0.03,1.0000,0.03,R102_25.txt,1,4318.4516,2.8626
route_duration_weight,0.03,1.0000,0.03,R102_25.txt,2,4315.0746,3.8544
route_duration_weight,0.03,1.0000,0.03,R102_25.txt,3,4303.0496,2.0265
route_duration_weight,0.03,1.0000,0.03,R102_25.txt,4,4272.8284,2.1462
route_duration_weight,0.03,1.0000,0.03,R102_25.txt,5,4300.8346,1.4221
route_duration_weight,0.03,1.0000,0.03,R201_50.txt,1,4114.8365,89.7719
route_duration_weight,0.03,1.0000,0.03,R201_50.txt,2,4090.4469,6.2924
route_duration_weight,0.03,1.0000,0.03,R201_50.txt,3,4049.7081,6.2160
route_duration_weight,0.03,1.0000,0.03,R201_50.txt,4,4110.9207,7.3424
route_duration_weight,0.03,1.0000,0.03,R201_50.txt,5,4091.8144,5.6584
route_duration_weight,0.03,1.0000,0.03,R202_100.txt,1,6057.1000,9.1534
route_duration_weight,0.03,1.0000,0.03,R202_100.txt,2,6048.0411,18.0988
route_duration_weight,0.03,1.0000,0.03,R202_100.txt,3,6029.8211,13.7473
route_duration_weight,0.03,1.0000,0.03,R202_100.txt,4,6089.9869,4.9061
route_duration_weight,0.03,1.0000,0.03,R202_100.txt,5,6203.7881,6.7323
route_duration_weight,0.03,1.1500,0.0345,C102_50.txt,1,3053.8802,8.0983
route_duration_weight,0.03,1.1500,0.0345,C102_50.txt,2,3015.3524,3.9353
route_duration_weight,0.03,1.1500,0.0345,C102_50.txt,3,3058.2228,15.1004
route_duration_weight,0.03,1.1500,0.0345,C102_50.txt,4,3016.9084,5.9776
route_duration_weight,0.03,1.1500,0.0345,C102_50.txt,5,3123.5746,17.0891
route_duration_weight,0.03,1.1500,0.0345,C201_100.txt,1,6533.7972,5.4275
route_duration_weight,0.03,1.1500,0.0345,C201_100.txt,2,6474.7091,7.1076
route_duration_weight,0.03,1.1500,0.0345,C201_100.txt,3,6982.3830,5.6817
route_duration_weight,0.03,1.1500,0.0345,C201_100.txt,4,6388.3843,3.7125
route_duration_weight,0.03,1.1500,0.0345,C201_100.txt,5,6417.8023,14.3820
route_duration_weight,0.03,1.1500,0.0345,R102_25.txt,1,4318.4516,2.6542
route_duration_weight,0.03,1.1500,0.0345,R102_25.txt,2,4331.6600,2.8368
route_duration_weight,0.03,1.1500,0.0345,R102_25.txt,3,4303.0496,1.7560
route_duration_weight,0.03,1.1500,0.0345,R102_25.txt,4,4272.8284,1.9169
route_duration_weight,0.03,1.1500,0.0345,R102_25.txt,5,4300.8346,1.3382
route_duration_weight,0.03,1.1500,0.0345,R201_50.txt,1,4114.8365,90.4816
route_duration_weight,0.03,1.1500,0.0345,R201_50.txt,2,4090.4469,5.7713
route_duration_weight,0.03,1.1500,0.0345,R201_50.txt,3,4049.7081,5.9330
route_duration_weight,0.03,1.1500,0.0345,R201_50.txt,4,4110.9207,5.6958
route_duration_weight,0.03,1.1500,0.0345,R201_50.txt,5,4091.8144,5.3989
route_duration_weight,0.03,1.1500,0.0345,R202_100.txt,1,6057.1000,11.7060
route_duration_weight,0.03,1.1500,0.0345,R202_100.txt,2,6048.0411,18.2313
route_duration_weight,0.03,1.1500,0.0345,R202_100.txt,3,6029.8787,22.1379
route_duration_weight,0.03,1.1500,0.0345,R202_100.txt,4,6089.9869,4.3562
route_duration_weight,0.03,1.1500,0.0345,R202_100.txt,5,6203.7881,6.5336
route_duration_weight,0.03,1.3000,0.039,C102_50.txt,1,3053.8802,7.9340
route_duration_weight,0.03,1.3000,0.039,C102_50.txt,2,3015.3524,3.9371
route_duration_weight,0.03,1.3000,0.039,C102_50.txt,3,3058.2228,15.0535
route_duration_weight,0.03,1.3000,0.039,C102_50.txt,4,3016.9084,6.3762
route_duration_weight,0.03,1.3000,0.039,C102_50.txt,5,3058.3580,5.9224
route_duration_weight,0.03,1.3000,0.039,C201_100.txt,1,6533.7972,5.5687
route_duration_weight,0.03,1.3000,0.039,C201_100.txt,2,6463.1503,10.2831
route_duration_weight,0.03,1.3000,0.039,C201_100.txt,3,6415.8251,8.5608
route_duration_weight,0.03,1.3000,0.039,C201_100.txt,4,6388.3843,3.6493
route_duration_weight,0.03,1.3000,0.039,C201_100.txt,5,6420.0160,15.2224
route_duration_weight,0.03,1.3000,0.039,R102_25.txt,1,4318.4516,2.6500
route_duration_weight,0.03,1.3000,0.039,R102_25.txt,2,4315.0746,3.4618
route_duration_weight,0.03,1.3000,0.039,R102_25.txt,3,4303.0496,1.7285
route_duration_weight,0.03,1.3000,0.039,R102_25.txt,4,4272.8284,1.9444
route_duration_weight,0.03,1.3000,0.039,R102_25.txt,5,4300.8346,1.3445
route_duration_weight,0.03,1.3000,0.039,R201_50.txt,1,4114.8365,89.1671
route_duration_weight,0.03,1.3000,0.039,R201_50.txt,2,4158.7432,3.2408
route_duration_weight,0.03,1.3000,0.039,R201_50.txt,3,4049.7081,5.8755
route_duration_weight,0.03,1.3000,0.039,R201_50.txt,4,4110.9207,6.8077
route_duration_weight,0.03,1.3000,0.039,R201_50.txt,5,4091.8144,5.3298
route_duration_weight,0.03,1.3000,0.039,R202_100.txt,1,6057.1000,11.5486
route_duration_weight,0.03,1.3000,0.039,R202_100.txt,2,6048.0411,18.4206
route_duration_weight,0.03,1.3000,0.039,R202_100.txt,3,6051.6863,14.7357
route_duration_weight,0.03,1.3000,0.039,R202_100.txt,4,6089.9869,4.4066
route_duration_weight,0.03,1.3000,0.039,R202_100.txt,5,6203.7881,5.2637
route_duration_weight,0.03,1.5000,0.045,C102_50.txt,1,3053.8802,7.9408
route_duration_weight,0.03,1.5000,0.045,C102_50.txt,2,3015.3524,5.3796
route_duration_weight,0.03,1.5000,0.045,C102_50.txt,3,3016.9084,10.2179
route_duration_weight,0.03,1.5000,0.045,C102_50.txt,4,3016.9084,6.4251
route_duration_weight,0.03,1.5000,0.045,C102_50.txt,5,3016.9084,8.0883
route_duration_weight,0.03,1.5000,0.045,C201_100.txt,1,6990.8317,5.0987
route_duration_weight,0.03,1.5000,0.045,C201_100.txt,2,6463.1503,10.3198
route_duration_weight,0.03,1.5000,0.045,C201_100.txt,3,6415.8251,8.5659
route_duration_weight,0.03,1.5000,0.045,C201_100.txt,4,6392.7712,4.9824
route_duration_weight,0.03,1.5000,0.045,C201_100.txt,5,6417.8023,13.8727
route_duration_weight,0.03,1.5000,0.045,R102_25.txt,1,4318.4516,2.6004
route_duration_weight,0.03,1.5000,0.045,R102_25.txt,2,4315.0746,3.4827
route_duration_weight,0.03,1.5000,0.045,R102_25.txt,3,4303.0496,1.7662
route_duration_weight,0.03,1.5000,0.045,R102_25.txt,4,4272.8284,1.8788
route_duration_weight,0.03,1.5000,0.045,R102_25.txt,5,4300.8346,1.3806
route_duration_weight,0.03,1.5000,0.045,R201_50.txt,1,4114.8365,88.7812
route_duration_weight,0.03,1.5000,0.045,R201_50.txt,2,4158.7432,3.2608
route_duration_weight,0.03,1.5000,0.045,R201_50.txt,3,4049.7081,5.5970
route_duration_weight,0.03,1.5000,0.045,R201_50.txt,4,4110.9207,6.7211
route_duration_weight,0.03,1.5000,0.045,R201_50.txt,5,4087.9957,5.8800
route_duration_weight,0.03,1.5000,0.045,R202_100.txt,1,6127.3533,6.6726
route_duration_weight,0.03,1.5000,0.045,R202_100.txt,2,6106.1161,14.4068
route_duration_weight,0.03,1.5000,0.045,R202_100.txt,3,6182.9575,7.7421
route_duration_weight,0.03,1.5000,0.045,R202_100.txt,4,5521.8779,13.6132
route_duration_weight,0.03,1.5000,0.045,R202_100.txt,5,6111.2694,9.6264
risk_penalty_weight,10,0.5000,5,C102_50.txt,1,3053.8802,7.9609
risk_penalty_weight,10,0.5000,5,C102_50.txt,2,3015.3524,3.9430
risk_penalty_weight,10,0.5000,5,C102_50.txt,3,3058.2228,15.3552
risk_penalty_weight,10,0.5000,5,C102_50.txt,4,3016.9084,6.4097
risk_penalty_weight,10,0.5000,5,C102_50.txt,5,3058.2228,13.5177
risk_penalty_weight,10,0.5000,5,C201_100.txt,1,6533.7972,5.5023
risk_penalty_weight,10,0.5000,5,C201_100.txt,2,6970.3460,14.6600
risk_penalty_weight,10,0.5000,5,C201_100.txt,3,6415.8251,8.5608
risk_penalty_weight,10,0.5000,5,C201_100.txt,4,6388.3843,3.6623
risk_penalty_weight,10,0.5000,5,C201_100.txt,5,6995.7096,5.6295
risk_penalty_weight,10,0.5000,5,R102_25.txt,1,4318.4516,2.6889
risk_penalty_weight,10,0.5000,5,R102_25.txt,2,4315.0746,3.4866
risk_penalty_weight,10,0.5000,5,R102_25.txt,3,4303.0496,1.7880
risk_penalty_weight,10,0.5000,5,R102_25.txt,4,4267.0850,1.8392
risk_penalty_weight,10,0.5000,5,R102_25.txt,5,4284.6540,1.9249
risk_penalty_weight,10,0.5000,5,R201_50.txt,1,4111.9203,88.3457
risk_penalty_weight,10,0.5000,5,R201_50.txt,2,4059.4792,5.0525
risk_penalty_weight,10,0.5000,5,R201_50.txt,3,4049.7081,5.8623
risk_penalty_weight,10,0.5000,5,R201_50.txt,4,4110.9207,6.9794
risk_penalty_weight,10,0.5000,5,R201_50.txt,5,4091.8144,5.3495
risk_penalty_weight,10,0.5000,5,R202_100.txt,1,6057.1000,11.1419
risk_penalty_weight,10,0.5000,5,R202_100.txt,2,6048.0411,17.7213
risk_penalty_weight,10,0.5000,5,R202_100.txt,3,5496.7096,42.5382
risk_penalty_weight,10,0.5000,5,R202_100.txt,4,5478.0577,10.4192
risk_penalty_weight,10,0.5000,5,R202_100.txt,5,6203.7881,6.0751
risk_penalty_weight,10,0.7000,7,C102_50.txt,1,3053.8802,7.9435
risk_penalty_weight,10,0.7000,7,C102_50.txt,2,3015.3524,3.9682
risk_penalty_weight,10,0.7000,7,C102_50.txt,3,3058.2228,15.1218
risk_penalty_weight,10,0.7000,7,C102_50.txt,4,3016.9084,6.4555
risk_penalty_weight,10,0.7000,7,C102_50.txt,5,3058.2228,13.6144
risk_penalty_weight,10,0.7000,7,C201_100.txt,1,6533.7972,5.4603
risk_penalty_weight,10,0.7000,7,C201_100.txt,2,6978.3789,12.1969
risk_penalty_weight,10,0.7000,7,C201_100.txt,3,6415.8251,8.5459
risk_penalty_weight,10,0.7000,7,C201_100.txt,4,6388.3843,3.6586
risk_penalty_weight,10,0.7000,7,C201_100.txt,5,6995.7096,5.5451
risk_penalty_weight,10,0.7000,7,R102_25.txt,1,4318.4516,2.6870
risk_penalty_weight,10,0.7000,7,R102_25.txt,2,4315.0746,3.5445
risk_penalty_weight,10,0.7000,7,R102_25.txt,3,4303.0496,1.7826
risk_penalty_weight,10,0.7000,7,R102_25.txt,4,4267.0850,1.8572
risk_penalty_weight,10,0.7000,7,R102_25.txt,5,4300.8346,1.3556
risk_penalty_weight,10,0.7000,7,R201_50.txt,1,4114.8365,88.4839
risk_penalty_weight,10,0.7000,7,R201_50.txt,2,4090.4469,5.7681
risk_penalty_weight,10,0.7000,7,R201_50.txt,3,4049.7081,5.8451
risk_penalty_weight,10,0.7000,7,R201_50.txt,4,4110.9207,7.1261
risk_penalty_weight,10,0.7000,7,R201_50.txt,5,4091.8144,5.3056
risk_penalty_weight,10,0.7000,7,R202_100.txt,1,6057.1000,10.9778
risk_penalty_weight,10,0.7000,7,R202_100.txt,2,6048.0411,17.2328
risk_penalty_weight,10,0.7000,7,R202_100.txt,3,6263.5799,2.3996
risk_penalty_weight,10,0.7000,7,R202_100.txt,4,6089.9869,4.4277
risk_penalty_weight,10,0.7000,7,R202_100.txt,5,6203.7881,6.8275
risk_penalty_weight,10,0.8500,8.5,C102_50.txt,1,3053.8802,7.9553
risk_penalty_weight,10,0.8500,8.5,C102_50.txt,2,3015.3524,3.9595
risk_penalty_weight,10,0.8500,8.5,C102_50.txt,3,3058.2228,15.2566
risk_penalty_weight,10,0.8500,8.5,C102_50.txt,4,3016.9084,6.4192
risk_penalty_weight,10,0.8500,8.5,C102_50.txt,5,3058.2228,13.5361
risk_penalty_weight,10,0.8500,8.5,C201_100.txt,1,6533.7972,5.4632
risk_penalty_weight,10,0.8500,8.5,C201_100.txt,2,6984.6355,17.3059
risk_penalty_weight,10,0.8500,8.5,C201_100.txt,3,6415.8251,8.5720
risk_penalty_weight,10,0.8500,8.5,C201_100.txt,4,6388.3843,3.6704
risk_penalty_weight,10,0.8500,8.5,C201_100.txt,5,6995.7096,5.5619
risk_penalty_weight,10,0.8500,8.5,R102_25.txt,1,4318.4516,2.9035
risk_penalty_weight,10,0.8500,8.5,R102_25.txt,2,4315.0746,3.4924
risk_penalty_weight,10,0.8500,8.5,R102_25.txt,3,4303.0496,1.8133
risk_penalty_weight,10,0.8500,8.5,R102_25.txt,4,4267.0850,1.8191
risk_penalty_weight,10,0.8500,8.5,R102_25.txt,5,4300.8346,1.4472
risk_penalty_weight,10,0.8500,8.5,R201_50.txt,1,4114.8365,89.7719
risk_penalty_weight,10,0.8500,8.5,R201_50.txt,2,4090.4469,5.7969
risk_penalty_weight,10,0.8500,8.5,R201_50.txt,3,4049.7081,5.8485
risk_penalty_weight,10,0.8500,8.5,R201_50.txt,4,4110.9207,7.0262
risk_penalty_weight,10,0.8500,8.5,R201_50.txt,5,4091.8144,5.4366
risk_penalty_weight,10,0.8500,8.5,R202_100.txt,1,6057.1000,11.3982
risk_penalty_weight,10,0.8500,8.5,R202_100.txt,2,6048.0411,17.7418
risk_penalty_weight,10,0.8500,8.5,R202_100.txt,3,6263.5799,2.4571
risk_penalty_weight,10,0.8500,8.5,R202_100.txt,4,6089.9869,4.6174
risk_penalty_weight,10,0.8500,8.5,R202_100.txt,5,6203.7881,6.4804
risk_penalty_weight,10,1.0000,10,C102_50.txt,1,3053.8802,11.1458
risk_penalty_weight,10,1.0000,10,C102_50.txt,2,3015.3524,4.8563
risk_penalty_weight,10,1.0000,10,C102_50.txt,3,3058.2228,16.7342
risk_penalty_weight,10,1.0000,10,C102_50.txt,4,3016.9084,7.9276
risk_penalty_weight,10,1.0000,10,C102_50.txt,5,3058.2228,15.0350
risk_penalty_weight,10,1.0000,10,C201_100.txt,1,6533.7972,6.4151
risk_penalty_weight,10,1.0000,10,C201_100.txt,2,6984.6355,18.6929
risk_penalty_weight,10,1.0000,10,C201_100.txt,3,6415.8251,9.7856
risk_penalty_weight,10,1.0000,10,C201_100.txt,4,6388.3843,5.0273
risk_penalty_weight,10,1.0000,10,C201_100.txt,5,6995.7096,6.0037
risk_penalty_weight,10,1.0000,10,R102_25.txt,1,4318.4516,2.8626
risk_penalty_weight,10,1.0000,10,R102_25.txt,2,4315.0746,3.8544
risk_penalty_weight,10,1.0000,10,R102_25.txt,3,4303.0496,2.0265
risk_penalty_weight,10,1.0000,10,R102_25.txt,4,4272.8284,2.1462
risk_penalty_weight,10,1.0000,10,R102_25.txt,5,4300.8346,1.4221
risk_penalty_weight,10,1.0000,10,R201_50.txt,1,4114.8365,89.7719
risk_penalty_weight,10,1.0000,10,R201_50.txt,2,4090.4469,6.2924
risk_penalty_weight,10,1.0000,10,R201_50.txt,3,4049.7081,6.2160
risk_penalty_weight,10,1.0000,10,R201_50.txt,4,4110.9207,7.3424
risk_penalty_weight,10,1.0000,10,R201_50.txt,5,4091.8144,5.6584
risk_penalty_weight,10,1.0000,10,R202_100.txt,1,6057.1000,9.1534
risk_penalty_weight,10,1.0000,10,R202_100.txt,2,6048.0411,18.0988
risk_penalty_weight,10,1.0000,10,R202_100.txt,3,6029.8211,13.7473
risk_penalty_weight,10,1.0000,10,R202_100.txt,4,6089.9869,4.9061
risk_penalty_weight,10,1.0000,10,R202_100.txt,5,6203.7881,6.7323
risk_penalty_weight,10,1.1500,11.5,C102_50.txt,1,3053.8802,7.9650
risk_penalty_weight,10,1.1500,11.5,C102_50.txt,2,3015.3524,3.9452
risk_penalty_weight,10,1.1500,11.5,C102_50.txt,3,3058.2228,15.0779
risk_penalty_weight,10,1.1500,11.5,C102_50.txt,4,3016.9084,6.4668
risk_penalty_weight,10,1.1500,11.5,C102_50.txt,5,3058.2228,13.4544
risk_penalty_weight,10,1.1500,11.5,C201_100.txt,1,6533.7972,5.4408
risk_penalty_weight,10,1.1500,11.5,C201_100.txt,2,6984.6355,16.8156
risk_penalty_weight,10,1.1500,11.5,C201_100.txt,3,6415.8251,8.5951
risk_penalty_weight,10,1.1500,11.5,C201_100.txt,4,6388.3843,3.6616
risk_penalty_weight,10,1.1500,11.5,C201_100.txt,5,6995.7096,5.5218
risk_penalty_weight,10,1.1500,11.5,R102_25.txt,1,4318.4516,2.6812
risk_penalty_weight,10,1.1500,11.5,R102_25.txt,2,4315.0746,3.5037
risk_penalty_weight,10,1.1500,11.5,R102_25.txt,3,4303.0496,1.7935
risk_penalty_weight,10,1.1500,11.5,R102_25.txt,4,4267.0850,1.8139
risk_penalty_weight,10,1.1500,11.5,R102_25.txt,5,4300.8346,1.3434
risk_penalty_weight,10,1.1500,11.5,R201_50.txt,1,4114.8365,88.1335
risk_penalty_weight,10,1.1500,11.5,R201_50.txt,2,4090.4469,5.7423
risk_penalty_weight,10,1.1500,11.5,R201_50.txt,3,4049.7081,5.7944
risk_penalty_weight,10,1.1500,11.5,R201_50.txt,4,4110.9207,7.0297
risk_penalty_weight,10,1.1500,11.5,R201_50.txt,5,4091.8144,5.3189
risk_penalty_weight,10,1.1500,11.5,R202_100.txt,1,6057.1000,11.0428
risk_penalty_weight,10,1.1500,11.5,R202_100.txt,2,6048.0411,17.3355
risk_penalty_weight,10,1.1500,11.5,R202_100.txt,3,6029.8211,10.1423
risk_penalty_weight,10,1.1500,11.5,R202_100.txt,4,6089.9869,4.3092
risk_penalty_weight,10,1.1500,11.5,R202_100.txt,5,6203.7881,6.2326
risk_penalty_weight,10,1.3000,13,C102_50.txt,1,3053.8802,7.9708
risk_penalty_weight,10,1.3000,13,C102_50.txt,2,3015.3524,3.9800
risk_penalty_weight,10,1.3000,13,C102_50.txt,3,3058.2228,15.4719
risk_penalty_weight,10,1.3000,13,C102_50.txt,4,3016.9084,6.4186
risk_penalty_weight,10,1.3000,13,C102_50.txt,5,3058.2228,13.6095
risk_penalty_weight,10,1.3000,13,C201_100.txt,1,6533.7972,5.4628
risk_penalty_weight,10,1.3000,13,C201_100.txt,2,6990.5218,6.3274
risk_penalty_weight,10,1.3000,13,C201_100.txt,3,6415.8251,8.5757
risk_penalty_weight,10,1.3000,13,C201_100.txt,4,6388.3843,3.7156
risk_penalty_weight,10,1.3000,13,C201_100.txt,5,6995.7096,5.5470
risk_penalty_weight,10,1.3000,13,R102_25.txt,1,4318.4516,2.6233
